sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
OR,0,34,B,F,W,D,B,H,1,U5,YC,,,,YC,,,,,,MC,,,,,,,,,7,7,88,3,75,4,100,4,6,2,50,0,0
OR,0,28,A,F,W,U,B,U,0,U5,,,,,,,,,,,,,,,,,,,,1,1,20,1,33,0,0,3,3,0,0,0,0
OR,0,46,C,F,W,U,B,H,1,S4,YC,,,,YC,,,,,,MC,,,,,,,,,8,8,100,4,100,4,100,4,1,0,0,0,0
OR,0,95,F,F,U,,C,H,0,U6,PP,,PP,,PP,,,,PP,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,41,C,F,W,D,B,U,0,U5,,,,,YC,,,,,,MC,,,,,,,,,8,8,100,4,100,4,100,0,1,1,25,0,0
OR,0,83,F,F,W,U,B,H,0,S4,MC,,MC,,MC,,,MC,,,,,,,,,,,,12,7,58,2,33,5,83,5,3,2,33,0,0
OR,0,36,B,M,W,U,A,U,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,,,M,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,45,C,F,W,D,B,H,0,R1,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,9,9,100,5,100,4,100,3,6,2,50,0,0
OR,0,30,B,F,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,43,C,M,W,U,A,U,0,R2,,,,,YC,,,,,,,,,,,,,,,2,2,33,0,0,2,67,0,0,0,0,0,0
OR,0,,,F,W,,A,R,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,61,D,F,W,D,B,H,0,R1,YC,,,,YC,,,,,,MC,,,,MC,,,,,12,12,100,6,100,6,100,6,12,5,83,0,0
OR,0,63,D,F,W,D,,U,1,U6,PP,D,,,EP,,,,MC,,MC,,,,MC,,,,,10,9,90,5,100,4,80,2,6,3,60,3,50
OR,0,94,F,F,H,,C,R,1,U5,MP,,,,MP,,,,MP,,MP,,,,,,,,,12,12,100,6,100,6,100,5,11,4,67,0,0
OR,0,65,E,M,W,R,B,H,1,R2,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,5,6,2,33,0,0
OR,0,20,A,M,W,U,B,U,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,67,E,F,W,D,A,H,1,U5,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,10,10,100,5,100,5,100,0,5,2,40,0,0
OR,0,61,D,F,W,R,B,H,1,S3,,,,,YC,,,,,,,,,,MC,,,,,1,1,25,0,0,1,50,0,1,1,50,0,0
OR,0,68,E,M,W,R,C,H,1,S4,,,,,YC,,,,,,MC,,,,MC,,,,,10,10,83,4,67,6,100,2,2,2,33,0,0
OR,0,20,A,M,W,U,B,R,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,31,B,F,W,U,A,R,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,60,D,F,W,R,A,H,1,R2,YC,,,,YC,,,,,,MC,,,,MC,,,,,11,11,92,5,83,6,100,3,4,1,17,0,0
OR,0,73,E,M,W,D,B,H,1,U5,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,3,3,75,1,50,2,100,4,4,1,50,0,0
OR,0,,,F,W,,B,U,0,U6,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,47,C,U,W,D,B,H,0,S4,,,,,,,,,,,MC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
OR,0,,,F,W,,A,U,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,38,B,M,W,D,B,U,0,R2,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,2,2,50,1,50,1,50,1,4,2,100,0,0
OR,0,25,A,F,W,U,A,U,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,38,B,M,W,R,B,H,0,S4,,,,,YC,,,,,,MC,,,,,,,,,4,4,100,2,100,2,100,0,0,0,0,0,0
OR,0,45,C,F,W,D,E,H,0,S4,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,10,10,100,5,100,5,100,5,6,3,60,0,0
OR,0,75,F,F,W,,E,H,1,R1,YP,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,63,D,M,W,U,A,H,1,R2,,,,,YC,,,,,,MC,,,,MC,,,,,5,5,45,3,50,2,40,0,1,1,20,0,0
OR,0,71,E,F,W,D,C,H,1,U6,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,5,11,5,83,0,0
OR,0,63,D,M,W,,A,H,0,S3,PP,,,,MP,,,,MP,,PP,,,,,,,,,10,10,100,5,100,5,100,4,5,2,40,0,0
OR,0,,,M,W,,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,27,A,M,W,U,A,U,0,,,,,,EP,,,,,,,,,,,,,,,3,3,60,1,33,2,100,0,0,0,0,0,0
OR,0,70,E,M,U,,B,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,48,C,M,W,D,B,U,0,U6,YP,,,,YP,,,,YP,,YP,,,,,,,,,13,11,100,6,100,5,100,4,9,1,20,0,0
OR,0,63,D,F,W,,B,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,38,B,F,W,U,A,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,42,C,F,W,D,E,H,1,U5,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,11,11,92,5,83,6,100,5,6,2,33,0,0
OR,0,60,D,F,H,D,A,U,0,R2,YC,,,,YC,,,,,,,,,,,,,,,9,9,90,4,80,5,100,3,4,2,40,0,0
OR,0,46,C,F,W,U,B,U,0,R2,,,,,YC,,,,,,MC,,,,,,,,,4,4,40,1,20,3,60,0,0,0,0,0,0
OR,0,41,C,M,A,R,E,H,1,U5,YC,,,,YC,,,,MC,,MC,,,,,,,,,5,5,100,3,100,2,100,5,5,1,50,0,0
OR,0,19,A,M,W,U,B,U,1,U5,,,,,,,,,,,MC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
OR,0,75,F,M,W,R,A,U,0,S4,YC,,,,YC,,,,,,,,,,,,,,,4,4,80,2,67,2,100,1,2,0,0,0,0
OR,0,68,E,M,B,D,A,U,0,U6,,,,,,,,,,,MC,,,,,,,,,1,1,50,1,100,0,0,1,0,0,0,0,0
OR,0,60,D,F,W,D,A,H,0,S3,,,,,YC,,,,,,,,,,,,,,,8,8,67,2,33,6,100,1,2,2,33,0,0
OR,0,44,C,F,W,U,A,U,0,,YC,,,,YC,,,,,,,,,,,,,,,8,8,89,4,80,4,100,5,5,1,25,0,0
OR,0,46,C,M,W,U,A,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,48,C,M,W,R,A,U,1,S4,,,,,YC,,,,,,MC,,,,,,,,,7,7,58,2,33,5,83,2,2,2,33,0,0
OR,0,19,A,F,W,U,B,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,51,D,M,W,D,A,U,0,U5,YC,,,,YC,,,,,,MC,,,,,,,,,9,9,90,4,80,5,100,3,2,0,0,0,0
OR,0,24,A,F,A,U,B,H,1,U5,,,,,,,,,,,MC,,,,,,,,,2,2,67,2,100,0,0,0,0,0,0,0,0
OR,0,43,C,M,W,U,A,U,0,U6,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0
OR,0,51,D,M,W,U,A,U,0,S4,,,,,,,,,,,MC,,,,,,,,,1,1,8,1,17,0,0,0,0,0,0,0,0
OR,0,33,B,M,W,D,B,R,0,U5,YC,,,,YC,,,,MC,,MC,,,,,,,,,5,5,63,2,50,3,75,0,5,1,25,1,20
OR,0,51,D,M,W,R,A,H,1,R2,,,,,YC,,,,,,MC,,,,MC,,,,,3,3,75,2,100,1,50,0,2,1,50,0,0
OR,0,77,F,M,W,D,B,H,1,S3,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,9,13,5,83,0,0
OR,0,62,D,F,W,R,C,U,0,R2,,,,,,,,,MC,,MC,,,,MC,,,,,1,1,50,1,100,0,0,1,2,1,100,0,0
OR,0,,,F,W,,A,R,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,48,C,F,U,U,B,U,0,U5,,,,,,,,,,,,,,,,,,,,1,1,20,1,33,0,0,1,1,0,0,1,100
OR,0,59,D,M,W,R,B,H,1,S4,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,6,10,4,67,0,0
OR,0,,,M,W,,A,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,40,C,M,W,U,A,R,0,R1,,,,,MP,,,,,,PP,,,,,,,,,4,4,100,2,100,2,100,1,0,0,0,0,0
OR,0,,,F,W,,A,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,41,C,U,W,R,B,H,1,S3,,,,,,,,,,,,,,,MC,,,,,0,0,0,0,0,0,0,1,1,1,0,0,0
OR,0,21,A,M,W,U,B,U,0,S3,,,,,YC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
OR,0,26,A,U,W,U,A,U,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,60,D,U,A,U,B,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,67,E,F,W,R,C,H,1,S3,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,11,11,92,6,100,5,83,3,8,3,50,0,0
OR,0,20,A,M,W,U,B,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,,,M,W,,B,H,0,U6,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,58,D,F,W,D,C,H,1,U5,YC,,,,YC,,,,,,MC,,,,,,,,,6,6,100,3,100,3,100,1,2,0,0,0,0
OR,0,82,F,M,W,R,E,H,1,S3,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,11,11,92,6,100,5,83,1,8,2,33,0,0
OR,0,60,D,F,W,,A,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,77,F,F,W,D,C,H,0,R1,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,8,11,4,67,0,0
OR,0,47,C,F,W,R,A,H,0,S4,,,,,YC,,,,,,MC,,,,MC,,,,,5,5,56,3,60,2,50,1,2,2,50,0,0
OR,0,22,A,M,W,U,,U,0,U6,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,50,D,F,W,,A,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,50,D,M,W,,B,H,1,S4,,,PP,,EP,,,,,,,,,,,,,,,4,4,57,2,50,2,67,0,1,1,33,1,100
OR,0,33,B,M,W,D,C,H,0,U5,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,5,5,100,3,100,2,100,5,5,2,100,0,0
OR,0,68,E,F,W,R,B,R,0,U5,,,,,YC,,,,,,MC,,,,,,,,,8,8,67,3,50,5,83,2,0,0,0,0,0
OR,0,29,A,F,W,U,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,62,D,M,W,U,C,H,1,S4,,,MP,,MP,,,MP,,,MC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
OR,0,80,F,M,W,D,A,U,0,R1,,,,,,,,,,,,,,,,,,,,5,5,50,2,40,3,60,1,3,1,20,0,0
OR,0,58,D,F,H,D,A,U,1,S4,,,,,YC,,,,,,,,,,,,,,,2,2,67,1,50,1,100,0,0,0,0,0,0
OR,0,61,D,F,H,,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,36,B,F,W,R,A,U,0,S3,YC,,,,YC,,,,MC,,MC,,,,,,,,,5,5,83,2,67,3,100,0,2,0,0,0,0
OR,0,73,E,M,H,D,B,H,0,S4,YC,,,,YC,,,,,,MC,,,,MC,,,,,12,12,100,6,100,6,100,5,7,4,67,0,0
OR,0,35,B,F,W,U,B,U,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,,,M,W,,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,38,B,F,W,U,B,U,0,S4,AP,D,,,AP,,,,,,MC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
OR,0,45,C,M,W,R,A,U,0,S3,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,9,9,90,4,80,5,100,6,8,2,40,0,0
OR,0,,,U,H,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,51,D,F,A,,B,H,1,U5,,,,,YP,,,,,,,,,,,,,,,6,6,75,2,50,4,100,1,0,0,0,0,0
OR,0,27,A,M,W,D,B,H,0,U5,,,,,YC,,,,,,MC,,,,,,,,,3,3,100,2,100,1,100,1,0,0,0,0,0
OR,0,38,B,F,U,U,B,U,0,,,,,,YC,,,,,,MC,,,,,,,,,7,7,88,3,75,4,100,2,0,0,0,0,0
OR,0,36,B,F,W,U,A,U,1,R2,,,,,YC,,,,,,MC,,,,MC,,,,,3,3,100,2,100,1,100,1,1,1,100,0,0
OR,0,18,A,F,W,U,B,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,,,F,W,,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,86,F,F,W,R,A,U,0,S4,YC,,,,YC,,,,,,,,,,,,,,,11,11,92,5,83,6,100,4,11,4,67,0,0
OR,0,54,D,F,H,U,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,29,A,M,W,D,C,H,1,R2,,,,,YC,,,,,,,,,,,,,,,4,4,67,2,67,2,67,0,0,0,0,0,0
OR,0,29,A,M,W,U,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,40,C,M,B,R,A,H,1,R1,YC,,,,,,,,MC,,MC,,,,,,,,,10,10,91,6,100,4,80,4,7,1,20,0,0
OR,0,60,D,F,W,U,A,U,0,S4,,,,,,,,,,,,,,,MC,,,,,0,0,0,0,0,0,0,1,1,1,0,0,0
OR,0,57,D,M,W,D,B,R,0,U6,YC,,,,YC,,,,,,MC,,,,,,,,,12,12,100,6,100,6,100,3,9,3,50,0,0
OR,0,65,E,F,W,D,C,H,0,R1,YC,,,,YC,,,,MC,,MC,,,,,,,,,12,12,100,6,100,6,100,2,4,2,33,0,0
OR,0,35,B,U,W,R,A,H,0,U5,,,,,,,,,,,,,,,MC,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0
OR,0,67,E,M,W,,B,H,1,U6,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,50,D,M,W,R,A,H,0,R2,YC,,,,YC,,,,,,MC,,,,,,,,,4,4,100,2,100,2,100,0,1,0,0,0,0
OR,0,22,A,F,W,U,A,U,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,29,A,F,H,U,B,U,0,U5,,,,,MP,,,,,,MC,,,,MC,,,,,1,1,100,1,100,0,0,1,1,1,0,0,0
OR,0,61,D,M,W,,B,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,45,C,M,W,U,A,R,1,R1,,,,,YC,,,,,,MC,,,,,,,,,5,5,50,2,40,3,60,1,0,0,0,0,0
OR,0,37,B,M,H,U,A,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,46,C,F,W,U,A,U,0,R2,,,,,MC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
OR,0,44,C,M,W,U,A,R,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,70,E,M,W,U,A,H,0,R2,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,6,10,3,50,0,0
OR,0,60,D,M,W,U,A,U,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0
OR,0,50,D,F,W,R,A,H,1,S4,,,,,,,,,,,,,,,,,,,,1,1,10,0,0,1,20,0,0,0,0,0,0
OR,0,,,F,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,27,A,M,W,D,B,H,0,U5,,,,,YC,,,,,,MC,,,,,,,,,4,4,100,2,100,2,100,0,0,0,0,0,0
OR,0,32,B,M,W,R,A,U,0,U5,,,,,,,,,MC,,MC,,,,,,,,,2,2,50,1,50,1,50,0,1,0,0,0,0
OR,0,74,E,F,B,R,A,H,1,S4,,,,,YC,,,,,,,,,,,,,,,9,9,75,4,67,5,83,0,2,1,17,0,0
OR,0,25,A,F,H,U,A,H,1,S4,,,,,YC,,,,MC,,MC,,,,,,,,,3,3,75,2,100,1,50,0,1,0,0,0,0
OR,0,,,M,H,,A,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,42,C,F,W,D,B,H,0,,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,11,11,92,5,83,6,100,8,9,5,83,0,0
OR,0,75,F,M,W,,A,R,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,72,E,M,W,D,B,H,1,U5,YC,,,,YC,,,,MC,,MC,,,,MC,,,,,12,12,100,6,100,6,100,4,9,4,67,0,0
OR,0,70,E,M,W,,B,H,1,R2,YC,,,,YC,,,,,,,,,,,,,,,9,9,75,3,50,6,100,2,6,3,50,0,0
OR,0,28,A,M,W,U,A,U,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,79,F,M,W,U,A,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,0,32,B,F,H,R,A,U,0,R2,MP,,,,MP,,,,,,MP,,,,,,MP,,,4,3,60,1,33,2,100,1,1,2,100,0,0
OR,0,28,A,M,W,D,B,U,0,U5,,,,,YC,,,,MC,,MC,,,,MC,,,,,2,2,100,1,100,1,100,0,2,1,100,0,0
OR,0,42,C,M,W,U,E,H,0,R2,,,,,YC,,,,,,,,,,,,,,,2,2,50,0,0,2,100,0,0,0,0,0,0
